"id","mean"
"chr1_112524243_112525420_-",18.176125267483137
"chr1_113093223_113126748_-",10.139674324562924
"chr1_113098490_113140708_-",9.76814032086796
"chr1_113098490_113153625_-",15.583256621852174
"chr1_113098490_113159517_-",79.32911065756815
"chr1_113119608_113126748_-",13.684355338320117
"chr1_113119608_113140708_-",17.356582613100077
"chr1_113119608_113153625_-",13.801775225335561
"chr1_113119608_113159517_-",8.178425531344448
"chr1_113124614_113140708_-",34.27552507267481
"chr1_113124614_113159517_-",22.771393408484748
"chr1_113134147_113153625_-",15.524066331116975
"chr1_113134147_113159517_-",17.912897823471358
"chr1_113196220_113202401_+",90.92834533515034
"chr1_113196220_113209767_+",11.825702008019078
"chr1_113635828_113637377_+",8.096922227273717
"chr1_113655101_113662145_+",11.522344033044272
"chr1_114128009_114137182_+",26.995468222535294
"chr1_114214356_114216087_+",18.36863465738941
"chr1_114240884_114249344_-",22.0830035010678
"chr1_114246703_114249344_-",16.869375742284554
"chr1_114248512_114254735_-",9.260404814470943
"chr1_114280732_114281421_-",11.018872002769848
"chr1_114338808_114340658_-",11.955607542827853
"chr1_114339985_114340658_-",13.257372121805009
"chr1_114440462_114444507_-",7.207799447698146
"chr1_114942079_114949722_-",37.12620113255573
"chr1_115005726_115007010_-",212.4475506294805
"chr1_1158624_1159348_-",180.02262995045206
"chr1_117944808_117957453_+",1224.0664705408064
"chr1_117944808_117963271_+",6895.766931230426
"chr1_117944808_117984947_+",1680.1834883478598
"chr1_117944808_118009049_+",214.38725156294052
"chr1_118003111_118045592_+",249.72403339696652
"chr1_118003111_118065559_+",58.87627652235279
"chr1_118035769_118045592_+",27.037766245669193
"chr1_118413018_118463047_-",29.974266063538245
"chr1_118413069_118463047_-",106.9709878398393
"chr1_118420631_118463047_-",17.740561307971234
"chr1_118424445_118463047_-",42.34965892440576
"chr1_118439455_118463047_-",34.2473156655432
"chr1_118449128_118461358_-",31.53359510695667
"chr1_118454616_118461358_-",36.75701697548753
"chr1_120001756_120005690_-",7.54658887180658
"chr1_120068479_120070615_-",23.405267978170986
"chr1_120129944_120131140_-",34.9560561863808
"chr1_12061458_12062160_+",167.1754996721919
"chr1_12335882_12338095_+",45.88830224360304
"chr1_12359259_12368698_+",39.14980975912106
"chr1_12460238_12476880_+",30.7040261535694
"chr1_14042036_14068652_+",49.06723312388116
"chr1_14042036_14075982_+",112.00303816957995
"chr1_14042036_14099683_+",12.492078098213385
"chr1_14057495_14068652_+",27.551895856262124
"chr1_14057495_14075982_+",51.88391328635113
"chr1_14095534_14099683_+",8.904593683973696
"chr1_14095534_14109326_+",23.018493123567488
"chr1_14099573_14109326_+",47.99767184931339
"chr1_144994591_145021167_-",551.9088077703927
"chr1_145566686_145568476_+",7.688577144946942
"chr1_145592633_145595220_-",37.51177448769836
"chr1_145594039_145595220_-",35.18316774955296
"chr1_145646115_145663367_+",18.7322198033612
"chr1_14608666_14611276_+",20.574295155743133
"chr1_146724278_146728216_+",46.63634504803043
"chr1_146724278_146731572_+",218.90456773725708
"chr1_146737591_146740537_+",18.459139764780545
"chr1_146747017_146757164_+",101.97267165441448
"chr1_147120048_147131890_-",108.87776383718688
"chr1_147743964_147747505_-",11.769216787154214
"chr1_147805339_147808043_-",33.45275928135014
"chr1_149239868_149255307_+",104.6325542845205
"chr1_149931603_149936274_-",22.82495255011243
"chr1_149936147_149937803_-",32.2858801697503
"chr1_150390072_150418877_+",18.584241630429524
"chr1_150413399_150418877_+",47.21380283598444
"chr1_150464887_150469384_+",25.08604532268924
"chr1_150790396_150799093_-",7.762644107049501
"chr1_150799019_150807116_-",9.583505477071272
"chr1_150900180_150913904_+",8.568283880052865
"chr1_150933039_150934634_+",23.791168506458146
"chr1_150997087_150998149_+",20.816108384707668
"chr1_150997087_150999803_+",21.37486220767285
"chr1_151060666_151079698_+",34.69319379321189
"chr1_151060666_151090615_+",40.234804196061205
"chr1_151065668_151090615_+",7.3883111847809015
"chr1_151139410_151139890_+",7.962054008846899
"chr1_151288049_151288985_-",79.1106801190676
"chr1_151380576_151381304_-",8.882150831537693
"chr1_151400299_151414681_-",8.02581498069978
"chr1_151611364_151611595_+",9.252696797036547
"chr1_151611364_151641111_+",51.30744778506402
"chr1_151611364_151665515_+",29.754461695675776
"chr1_151630711_151641111_+",62.786548999823324
"chr1_151630711_151655921_+",35.17024197776841
"chr1_152305059_152313686_+",48.75549953568163
"chr1_15361245_15370655_+",11.229291992658009
"chr1_153734046_153737539_+",9.605772507599394
"chr1_153791267_153792211_-",8.162136948852561
"chr1_154207067_154207767_+",47.01063728617016
"chr1_154207067_154218851_+",11.977601427765943
"chr1_154223517_154224129_+",14.71149284147717
"chr1_155365250_155429689_-",89.21776440112198
"chr1_155385535_155429689_-",35.89897884311209
"chr1_155408118_155408859_-",1816.09881578583
"chr1_155408118_155429689_-",394.3800843466642
"chr1_155640111_155650247_-",12.579952799113416
"chr1_155640111_155753880_-",26.12284277444901
"chr1_155644801_155649303_-",307.09685303647194
"chr1_155644801_155650247_-",42.44049550744078
"chr1_155644801_155753880_-",102.4460812987809
"chr1_155646339_155649303_-",409.6241292243649
"chr1_155646339_155753880_-",130.28607418983566
"chr1_155686797_155695810_+",29.628590921791123
"chr1_155691308_155695810_+",39.44880168386193
"chr1_155695173_155695810_+",21.253932371745748
"chr1_155724166_155730432_-",10.398178461035075
"chr1_155734791_155736500_-",17.309738418832158
"chr1_155742857_155747611_-",9.634653762012176
"chr1_155747413_155753880_-",9.558756254825411
"chr1_155764841_155784240_-",8.45883888976155
"chr1_155790397_155796819_-",8.107796143504666
"chr1_155823067_155823597_-",262.2379783443827
"chr1_155874102_155874595_-",16.298894081323606
"chr1_155891166_155891709_-",12.404707440292656
"chr1_155891166_155893478_-",9.696093727520669
"chr1_155896467_155896947_-",25.703466902371886
"chr1_15855583_15863309_+",9.525837035440457
"chr1_15860732_15863309_+",50.53720596108139
"chr1_15860732_15874923_+",7.76352990307346
"chr1_15862970_15863309_+",8.336373421201973
"chr1_15956820_15978390_+",43.70093820308782
"chr1_15964802_15970145_+",22.088474771982124
"chr1_15964802_15978390_+",16.077475418810494
"chr1_15976215_15978390_+",12.55979898758078
"chr1_160293221_160302347_-",76.80010634606118
"chr1_16044388_16047883_+",50.01961723969001
"chr1_161748034_161753886_+",22.28636912029544
"chr1_161748034_161772062_+",17.726646097632152
"chr1_161816239_161833102_+",62.48971855297432
"chr1_16199311_16203173_+",18.65856351487164
"chr1_16237596_16242774_+",16.673440386945035
"chr1_162546567_162570693_+",10.431807226037451
"chr1_164776779_164790863_+",17.24509190953534
"chr1_165859441_165860559_+",8.072864596535803
"chr1_165859441_165865569_+",12.735373065118434
"chr1_16621278_16641930_-",12.310817546496214
"chr1_16621278_16643066_-",9.107270481899235
"chr1_16632298_16641930_-",12.818267363930035
"chr1_166831440_166833158_-",8.4873933742871
"chr1_167301707_167307495_+",57.0963839804972
"chr1_167734820_167742605_+",28.060995998457546
"chr1_167734820_167745403_+",8.074690737058235
"chr1_167921038_167944253_+",42.49292402303109
"chr1_167935867_167944253_+",10.553226073096718
"chr1_168073715_168074132_-",11.29753898603989
"chr1_169138685_169256646_-",20.398826962915276
"chr1_169199956_169256646_-",112.07108668487756
"chr1_169199956_169279318_-",10.79375881924619
"chr1_169292355_169293738_-",15.902732067439612
"chr1_169388251_169394188_-",19.13999363756922
"chr1_169767998_169775229_+",9.3849284556481
"chr1_169947226_170001116_-",643.6765236804052
"chr1_171492360_171496983_+",31.36314021272527
"chr1_171492360_171502100_+",18.568559985544255
"chr1_171537386_171544267_+",37.28547518912925
"chr1_172100315_172222822_+",64.11541305367332
"chr1_172356273_172357949_+",33.67923828042251
"chr1_172520652_172526934_+",20.97547306282781
"chr1_172520652_172539870_+",15.004697817649918
"chr1_172520652_172548407_+",10.45536366549394
"chr1_172520652_172560211_+",7.3956033376347845
"chr1_172525009_172539870_+",8.193571128865072
"chr1_173129317_173144339_-",7.969428241010764
"chr1_173542321_173556969_-",11.982434346527075
"chr1_173542321_173567171_-",8.34620346507533
"chr1_173702852_173703425_+",17.77530747018071
"chr1_173720903_173726298_+",11.849676661303045
"chr1_173726115_173744981_+",21.392261530806373
"chr1_173961893_173962273_-",47.410758945966315
"chr1_174200283_174274265_+",9.280496006376948
"chr1_174241552_174274265_+",12.987805791879948
"chr1_174241552_174363283_+",59.04033888697681
"chr1_174244971_174363283_+",48.554272696498096
"chr1_175956079_176015460_-",14.324445878411542
"chr1_175956079_176085817_-",12.874377660732984
"chr1_175996708_176015460_-",26.3009150544498
"chr1_175996708_176085817_-",51.00314109825066
"chr1_175996708_176105683_-",27.315325343420614
"chr1_176012322_176015460_-",33.15346636121619
"chr1_176012322_176055026_-",44.28215617224473
"chr1_176012322_176085817_-",19.364497362667354
"chr1_176012322_176105683_-",36.59007722486883
"chr1_176050288_176105683_-",121.67253113045712
"chr1_176050288_176118210_-",24.986287098020338
"chr1_176085760_176105683_-",31.69276502366183
"chr1_176085760_176118210_-",20.03409902792707
"chr1_176104146_176133027_-",28.065423707673112
"chr1_176104146_176153828_-",63.63853383789981
"chr1_176105624_176145143_-",7.97864803964111
"chr1_176113141_176133027_-",10.876051866839793
"chr1_176113141_176145143_-",10.703450377792796
"chr1_176118142_176145143_-",10.65488349717062
"chr1_176118142_176153828_-",66.59796180210066
"chr1_176132005_176153828_-",37.121234212353635
"chr1_176524543_176526377_+",32.91698988861023
"chr1_176563660_176564731_+",8.287908693206013
"chr1_177174325_177178846_+",10.29502891780341
"chr1_177225055_177226520_+",20.970700766805276
"chr1_178252699_178269253_+",9.376974094984087
"chr1_178425856_178436556_+",152.60004379267295
"chr1_179012850_179023773_+",12.277002522968134
"chr1_17907048_17914974_+",26.062061978531894
"chr1_179089325_179091002_-",16.125560961494745
"chr1_179100446_179102509_-",18.992620084421446
"chr1_179304641_179312770_+",13.20585434122537
"chr1_179347772_179364337_+",9.87980188325682
"chr1_179869261_179877808_+",13.827840865876668
"chr1_179955304_179966310_+",53.59958313410832
"chr1_179955304_179975702_+",63.22162654435785
"chr1_179959642_179966310_+",33.24598925515548
"chr1_179959642_179975702_+",26.996502925914665
"chr1_179972309_179975702_+",32.767978687207346
"chr1_180056713_180068120_+",17.66812337259224
"chr1_180366651_180399397_-",46.946362566385545
"chr1_180366651_180464660_-",116.9276368627464
"chr1_180793889_180794480_+",10.154222315798377
"chr1_180953813_180962561_-",315.0749506803693
"chr1_180953813_180974599_-",102.86307798452505
"chr1_180971742_180974599_-",24.349257547493842
"chr1_181546902_181549912_+",77.11972829865604
"chr1_182772833_182794955_+",8.056866276619534
"chr1_183920141_183947654_-",12.691173235736468
"chr1_184663178_184718726_-",24.981824426339635
"chr1_184701971_184718726_-",13.151488082400594
"chr1_185056684_185062408_+",10.349983288984058
"chr1_185143504_185183787_+",13.164837295598204
"chr1_185143504_185200840_+",7.870720423435207
"chr1_185149523_185200840_+",10.701536961771726
"chr1_185153375_185200840_+",10.969169055021492
"chr1_185171786_185191168_+",18.464595839171828
"chr1_185171786_185200840_+",10.792441046542717
"chr1_185183639_185200840_+",226.7692148741363
"chr1_186359843_186394429_+",11.751222743887302
"chr1_186359843_186405705_+",11.90795188346326
"chr1_186375215_186388209_+",19.472545433669033
"chr1_186375215_186394429_+",10.1242993150931
"chr1_186420311_186439527_+",43.493650531550074
"chr1_186862143_186880521_+",10.810887763150346
"chr1_186862143_186882688_+",8.258618433382201
"chr1_190129798_190250880_-",9.486220570560882
"chr1_190195212_190250880_-",42.048441158220434
"chr1_190233995_190250880_-",13.209144033845348
"chr1_193038164_193046180_+",45.967193053438045
"chr1_193044950_193046180_+",35.85876961998361
"chr1_193099304_193121574_+",7.471254119345089
"chr1_193107215_193111196_+",26.688483742343855
"chr1_193110980_193121574_+",60.14989786556998
"chr1_193172925_193205486_+",9.635237807925183
"chr1_193181195_193205486_+",15.875882425335437
"chr1_193268338_193320369_+",11.039205517631405
"chr1_19519927_19523759_-",17.3282361823929
"chr1_195659735_195665571_-",9.163310823748471
"chr1_195767758_195782372_+",7.445128388053077
"chr1_195779916_195782372_+",30.40514191865772
"chr1_196342270_196448368_-",74.17604503301166
"chr1_196367693_196448368_-",18.927986293274383
"chr1_196392180_196398887_-",11.456646589637504
"chr1_196397235_196448368_-",17.61939616014774
"chr1_196398707_196448368_-",13.037374588682155
"chr1_196434423_196461471_-",10.051351850527588
"chr1_197136917_197161029_-",39.97288251703034
"chr1_197141290_197161029_-",44.34275829401874
"chr1_197297552_197326143_+",23.4757424508893
"chr1_197522152_197684204_-",8.041998222266123
"chr1_197552282_197581106_-",13.920192297567763
"chr1_197552282_197614873_-",13.595026442298643
"chr1_197552282_197627499_-",12.333353293253186
"chr1_197552282_197684204_-",25.208542846433584
"chr1_197564338_197627499_-",13.529919818110574
"chr1_197564338_197684204_-",14.45095424194135
"chr1_197576203_197627499_-",21.84675818068158
"chr1_197586789_197627499_-",14.083310367581662
"chr1_197611841_197627499_-",81.67757015292479
"chr1_197611841_197643299_-",17.071732200261355
"chr1_197611841_197684204_-",42.22091671277907
"chr1_197621365_197684204_-",23.577757744284
"chr1_198190129_198233365_+",17.48300680592425
"chr1_200729967_200784772_+",129.0543561812557
"chr1_201816407_201817722_+",83.15226893044098
"chr1_201821232_201828122_+",87.63622977375191
"chr1_201826224_201828122_+",18.33791549201559
"chr1_201970504_201972589_+",9.524078855913853
"chr1_20216878_20231480_+",12.174651919646216
"chr1_20216878_20234369_+",24.723872022615897
"chr1_202391748_202418299_+",9.501186305197038
"chr1_202394694_202400747_+",42.078867329614866
"chr1_202397983_202403896_+",13.873397411707087
"chr1_202418117_202465950_+",18.499220739602233
"chr1_202724399_202727638_-",11.201501785891706
"chr1_202724399_202729701_-",9.215250747888382
"chr1_202724399_202733273_-",22.02125376661058
"chr1_202742246_202746222_-",14.62021457244591
"chr1_203676137_203677232_+",75.93725821402937
"chr1_204082043_204083733_+",27.152937893042537
"chr1_204437998_204439014_-",34.04974939342028
"chr1_204458944_204459878_-",11.80490007655916
"chr1_204970298_204971876_+",86.23215206292625
"chr1_205238078_205239012_+",13.412045654506029
"chr1_205585606_205593019_-",22.825521303300288
"chr1_206566046_206594625_+",10.164960555964191
"chr1_207297515_207308125_-",16.59382678125436
"chr1_207297515_207328403_-",13.030485578831021
"chr1_207303516_207328403_-",37.90007659597011
"chr1_207303516_207377291_-",8.045299649369312
"chr1_207989274_207990759_-",40.068350052849084
"chr1_207989274_207992491_-",11.608181992683125
"chr1_208266131_208270228_-",20.860894320749576
"chr1_208383625_208391347_-",10.726347745568928
"chr1_210003453_210004388_+",11.48723886007867
"chr1_210126054_210194599_+",28.33048571644532
"chr1_210186978_210194599_+",13.250864627994432
"chr1_21071237_21107033_-",45.06841607795025
"chr1_21076216_21100103_-",113.61566567162265
"chr1_21083659_21100103_-",125.65630327481242
"chr1_210948690_211024424_-",7.8948069570913875
"chr1_211092982_211093411_-",53.82396528192487
"chr1_211092982_211094309_-",28.272845697312384
"chr1_211192125_211192598_-",56.36106426701252
"chr1_211192125_211264032_-",27.24561085341568
"chr1_211192206_211264032_-",423.1593044583518
"chr1_211256122_211280719_-",182.18323695180752
"chr1_211526581_211527809_+",28.62444953181274
"chr1_211952260_211961069_-",53.080615526859226
"chr1_211952260_211966532_-",964.3609028777628
"chr1_21220010_21268823_-",191.7870333483088
"chr1_21231376_21268823_-",72.47678185165863
"chr1_212502477_212506940_+",15.772180054927894
"chr1_212502477_212519275_+",24.48612496523784
"chr1_212502477_212522584_+",18.285167825370376
"chr1_21276496_21308901_-",9.731274879572343
"chr1_212955714_212970916_-",10.039467351943248
"chr1_21295967_21307720_-",12.253765661863419
"chr1_21295967_21308901_-",52.12262576224824
"chr1_21295967_21329301_-",19.845703918435348
"chr1_212977662_212981190_+",10.4640543337471
"chr1_213037067_213046160_+",11.34916040196113
"chr1_213037067_213058738_+",17.830935725946617
"chr1_213037067_213061936_+",11.171443596840632
"chr1_213046020_213062599_+",38.297946328534344
"chr1_213046020_213068696_+",16.778282914187137
"chr1_21306827_21308901_-",12.07004147689892
"chr1_21306827_21329301_-",8.34879371555861
"chr1_21324094_21329301_-",55.17318898512974
"chr1_21324094_21437876_-",15.066235168962459
"chr1_213244348_213290752_+",47.55763674869058
"chr1_213251038_213290752_+",246.1314290463711
"chr1_213251038_213303232_+",139.51328529669678
"chr1_213251038_213341316_+",154.5492629741532
"chr1_213251038_213378732_+",25.770890813298717
"chr1_21327692_21329301_-",13.182163867174227
"chr1_21329206_21437876_-",11.983672419316926
"chr1_213302870_213349835_+",464.4464206187293
"chr1_213302870_213405598_+",46.24315234293704
"chr1_213403840_213436159_+",26.415812421272072
"chr1_21377359_21415706_-",8.308161479083024
"chr1_21377359_21437876_-",56.91144291228919
"chr1_214068006_214139627_-",13.147698828929578
"chr1_21415631_21437876_-",31.85762801202401
"chr1_214169812_214185058_+",9.983180731144033
"chr1_214564331_214571344_-",12.915263439141516
"chr1_215342542_215345526_+",73.44066057090251
"chr1_215342542_215368435_+",67.66522910135325
"chr1_21548240_21554534_-",7.7753320747459735
"chr1_215749244_215752480_+",28.367359821873446
"chr1_215759838_215768813_+",29.396919060398005
"chr1_21599192_21616649_-",51.52189082397197
"chr1_216824315_216850833_-",18.873882304801818
"chr1_216850418_216850833_-",10.317474245744533
"chr1_217622591_217671737_-",10.845084068604303
"chr1_217665022_217671737_-",9.296413908062865
"chr1_219352489_219385094_+",56.709755080829034
"chr1_219366424_219392054_+",50.549763626351755
"chr1_219366424_219414650_+",248.92430576228486
"chr1_219366424_219445080_+",20.717574198733164
"chr1_219366424_219468493_+",9.56399119421674
"chr1_219366424_219564456_+",35.6699366943992
"chr1_219366472_219414650_+",43.581733261300045
"chr1_219467403_219468493_+",17.418765704805256
"chr1_22007301_22021714_-",36.97010760312348
"chr1_220355599_220356273_-",40.09416296172101
"chr1_22041882_22048257_-",67.1400169240827
"chr1_22041882_22050588_-",79.18930976964121
"chr1_220752696_220771721_+",13.048485874167266
"chr1_220752696_220792097_+",37.2160224535056
"chr1_220771645_220792097_+",9.73469619495369
"chr1_220771673_220792097_+",106.05329034269994
"chr1_220935000_220943898_+",18.072343397057892
"chr1_222767578_222776618_+",10.337289777396407
"chr1_222897434_222903519_+",25.85845409492053
"chr1_223991876_223994649_-",11.497648491792033
"chr1_22404922_22413359_+",30.025275116014246
"chr1_224142179_224149975_-",13.159836143185021
"chr1_224377279_224378021_+",32.41206149781281
"chr1_224553581_224559125_+",13.42005483350985
"chr1_224868660_224922408_+",22.4666632444561
"chr1_224868660_224927449_+",8.41392421893328
"chr1_224918164_224922408_+",14.251922563590579
"chr1_224918164_224927449_+",10.664490142529734
"chr1_225140372_225161855_+",28.584809023377574
"chr1_225140372_225195246_+",42.332331426649844
"chr1_225140372_225211567_+",13.652083252859839
"chr1_225270251_225332330_+",16.664275502510524
"chr1_225372993_225394922_+",51.92208604894222
"chr1_225451899_225477784_+",12.931517511625131
"chr1_225742608_225755116_-",12.927406413176124
"chr1_226175597_226176089_-",11.385498898783723
"chr1_226453234_226475498_-",10.762614644939397
"chr1_227073239_227076750_+",7.371543137785704
"chr1_227149078_227153438_+",8.770464471815558
"chr1_227192695_227204751_-",23.30310459398281
"chr1_227216358_227223308_-",22.629035358064048
"chr1_227348244_227441856_-",56.39922091167858
"chr1_227381487_227441856_-",134.88288256296568
"chr1_228145739_228146137_+",20.94739804361973
"chr1_22816373_22818026_+",26.58711173742778
"chr1_228487583_228487846_+",8.176244400518998
"chr1_228487583_228491639_+",7.332538926634227
"chr1_228487583_228492267_+",12.83509041315523
"chr1_229422233_229439747_+",37.688781366410055
"chr1_229580661_229601266_-",22.457013676952723
"chr1_229586272_229601266_-",41.43492185630248
"chr1_229593908_229601266_-",51.61467606730126
"chr1_229596358_229601266_-",46.93796881309959
"chr1_229599290_229601266_-",78.2246997425363
"chr1_229665946_229678118_-",8.222750884176849
"chr1_229675203_229678118_-",12.167357878573968
"chr1_230798887_230807386_+",111.15895287170963
"chr1_230798887_230810870_+",183.9069379876151
"chr1_230798887_230814798_+",10.946385626289144
"chr1_231064683_231097049_-",9.780371651753343
"chr1_23107914_23111569_+",25.809140750808247
"chr1_231079552_231097049_-",53.78062973052896
"chr1_231090079_231097049_-",42.29479919751619
"chr1_231506308_231509845_-",34.78875948907674
"chr1_231930988_231954263_+",147.38007594144185
"chr1_232596633_232607274_-",32.043081218765224
"chr1_232649603_232651354_-",16.46899434246019
"chr1_232649603_232669329_-",19.36838546815884
"chr1_232649603_232709968_-",10.274746705651173
"chr1_233160892_233193036_-",10.722284382919891
"chr1_233190014_233193036_-",10.99994739783465
"chr1_233190014_233231609_-",11.421574478730744
"chr1_233225807_233231609_-",53.2385199909357
"chr1_233225807_233275601_-",25.43635219805956
"chr1_233225807_233344435_-",19.11916137152234
"chr1_233225807_233372726_-",20.171462311198553
"chr1_233270759_233297109_-",55.755444220944426
"chr1_233270759_233314921_-",47.35611468751197
"chr1_233270759_233344435_-",154.11552429134892
"chr1_233270759_233372726_-",115.08764714655632
"chr1_233296029_233344435_-",80.75799989477208
"chr1_233296029_233372726_-",77.03982135783212
"chr1_233313548_233344435_-",67.77456467969132
"chr1_233313548_233372726_-",32.7310225862638
"chr1_233334685_233372726_-",182.71094698069479
"chr1_233334685_233388534_-",74.34138702738855
"chr1_233344264_233372726_-",46.957523235107985
"chr1_233353645_233363117_-",90.63247807845238
"chr1_233353645_233372726_-",69.34098316860889
"chr1_233482188_233490757_+",36.37015798681489
"chr1_233482188_233498039_+",35.43777578008173
"chr1_233482188_233512273_+",15.325063568814501
"chr1_23356962_23370979_+",13.348373174355846
"chr1_23356962_23377013_+",317.78604953357024
"chr1_23356962_23385660_+",115.22663347810551
"chr1_23376880_23385660_+",223.98364820455578
"chr1_233935680_233942868_+",19.923814352420035
"chr1_234553830_234563512_-",15.602747974833793
"chr1_234553830_234608557_-",12.19360490240321
"chr1_234582549_234586312_-",26.83238376862773
"chr1_234582549_234608557_-",21.9128989847988
"chr1_234586174_234608557_-",42.97578990733428
"chr1_234593413_234608557_-",29.22473311165933
"chr1_235316021_235318427_-",34.69831918549554
"chr1_235357328_235377341_-",19.76745351685286
"chr1_235377084_235403766_-",14.433840248104058
"chr1_235403628_235424067_-",26.638560722112327
"chr1_235498557_235506198_+",40.49585731083175
"chr1_235498557_235543464_+",11.38421167363949
"chr1_235498557_235564902_+",11.187336760002504
"chr1_235505023_235506198_+",102.05709268375325
"chr1_235505023_235526443_+",9.789087921247704
"chr1_235582732_235597595_+",11.165191414905856
"chr1_235582788_235594119_+",10.204352437962175
"chr1_235582788_235597595_+",56.05195329126411
"chr1_235597519_235600789_+",8.506773073053425
"chr1_235600637_235605197_+",9.175235816984507
"chr1_235600637_235606226_+",22.553625389478483
"chr1_235937142_235940608_-",11.644114109018693
"chr1_235937142_235945387_-",12.425908876623192
"chr1_235944165_235964397_-",13.887079260593396
"chr1_235956803_235964397_-",21.677231938289438
"chr1_235993526_235996967_-",30.584957953600536
"chr1_236187370_236201553_-",7.840221497775746
"chr1_236332006_236343328_+",17.467203300729818
"chr1_236332006_236347206_+",32.67211976073661
"chr1_236332006_236368550_+",8.109294314989414
"chr1_236969444_236979843_+",31.689872297642395
"chr1_236987419_236990196_+",17.37287347376287
"chr1_236987419_237026854_+",21.225887660488734
"chr1_237023133_237026854_+",18.486255606797556
"chr1_237070345_237107405_+",13.593887001768483
"chr1_237532834_237620035_+",42.19116291155413
"chr1_237532834_237632487_+",75.80526346600433
"chr1_237550581_237632487_+",71.77809414649417
"chr1_237729867_237732619_+",58.78877548285223
"chr1_237756776_237778143_+",30.524782393912243
"chr1_237954816_237955404_+",9.060236390532141
"chr1_239575660_239656107_+",10.72905279930037
"chr1_239647475_239656107_+",48.21324032132733
"chr1_239656009_239657951_+",17.12500932655678
"chr1_239656009_239753505_+",13.579276078508125
"chr1_239708941_239753505_+",10.143794174078765
"chr1_239795524_239797812_+",11.025222742905594
"chr1_239795524_239842677_+",7.951194055121243
"chr1_240341221_240351562_+",49.74118458180527
"chr1_240341221_240374535_+",45.02517089685102
"chr1_240351507_240374535_+",34.261249813726984
"chr1_240351507_240421332_+",29.882025219961207
"chr1_240351507_240458183_+",44.51951133122102
"chr1_240370099_240421332_+",93.94282481119134
"chr1_240370099_240458183_+",282.5105933667394
"chr1_240370099_240497529_+",46.16137311083079
"chr1_240370099_240555862_+",37.26956993313356
"chr1_240421245_240519208_+",58.17981420248005
"chr1_240421245_240555862_+",78.74462177404912
"chr1_240421245_240601510_+",52.510515130054245
"chr1_24077335_24079008_+",8.669301182570372
"chr1_240990398_241033419_-",53.159671326691694
"chr1_240990398_241100006_-",14.005730028349694
"chr1_241031815_241033419_-",12.216452855561805
"chr1_241031887_241033419_-",90.57902220585748
"chr1_241031887_241100006_-",82.23978309144447
"chr1_241031887_241146429_-",19.89916460425392
"chr1_241094017_241100006_-",31.028132555618104
"chr1_241094017_241262062_-",26.885280437935766
"chr1_241094017_241267578_-",10.944291103360182
"chr1_24130890_24147083_-",11.948981596929725
"chr1_24140680_24147083_-",35.79804021969384
"chr1_243433394_243542165_+",16.383527467950728
"chr1_243433394_243589860_+",60.53594513378576
"chr1_243433407_243589860_+",72.45837236058445
"chr1_243434280_243471479_+",38.948848756784635
"chr1_243456393_243542165_+",30.96710828182909
"chr1_243456393_243589860_+",48.421301208343465
"chr1_243468015_243589860_+",51.9348446918602
"chr1_243480057_243507633_+",59.90552993062839
"chr1_243480057_243542165_+",82.18486440899271
"chr1_243480057_243589860_+",116.14019205289145
"chr1_243504341_243589860_+",42.19437925332583
